id,value,category,score,timestamp,amount,status
5678,sample_value_5678,C,567.8000000000001,2025-01-04 22:37:00,898.51,inactive
5679,sample_value_5679,D,567.9,2025-01-04 22:38:00,425.6,pending
5680,sample_value_5680,E,568.0,2025-01-04 22:39:00,19.81,active
5681,sample_value_5681,A,568.1,2025-01-04 22:40:00,686.88,inactive
5682,sample_value_5682,B,568.2,2025-01-04 22:41:00,45.52,pending
5683,sample_value_5683,C,568.3000000000001,2025-01-04 22:42:00,962.7,active
5684,sample_value_5684,D,568.4,2025-01-04 22:43:00,956.29,inactive
5685,sample_value_5685,E,568.5,2025-01-04 22:44:00,443.98,pending
5686,sample_value_5686,A,568.6,2025-01-04 22:45:00,24.63,active
5687,sample_value_5687,B,568.7,2025-01-04 22:46:00,872.6,inactive
5688,sample_value_5688,C,568.8000000000001,2025-01-04 22:47:00,57.03,pending
5689,sample_value_5689,D,568.9,2025-01-04 22:48:00,370.49,active
5690,sample_value_5690,E,569.0,2025-01-04 22:49:00,439.3,inactive
5691,sample_value_5691,A,569.1,2025-01-04 22:50:00,418.93,pending
5692,sample_value_5692,B,569.2,2025-01-04 22:51:00,619.24,active
5693,sample_value_5693,C,569.3000000000001,2025-01-04 22:52:00,946.34,inactive
5694,sample_value_5694,D,569.4,2025-01-04 22:53:00,473.59,pending
5695,sample_value_5695,E,569.5,2025-01-04 22:54:00,34.93,active
5696,sample_value_5696,A,569.6,2025-01-04 22:55:00,535.84,inactive
5697,sample_value_5697,B,569.7,2025-01-04 22:56:00,728.31,pending
5698,sample_value_5698,C,569.8000000000001,2025-01-04 22:57:00,208.22,active
5699,sample_value_5699,D,569.9,2025-01-04 22:58:00,818.08,inactive
5700,sample_value_5700,E,570.0,2025-01-04 22:59:00,401.32,pending
5701,sample_value_5701,A,570.1,2025-01-04 23:00:00,863.18,active
5702,sample_value_5702,B,570.2,2025-01-04 23:01:00,73.3,inactive
5703,sample_value_5703,C,570.3000000000001,2025-01-04 23:02:00,269.94,pending
5704,sample_value_5704,D,570.4,2025-01-04 23:03:00,183.79,active
5705,sample_value_5705,E,570.5,2025-01-04 23:04:00,17.79,inactive
5706,sample_value_5706,A,570.6,2025-01-04 23:05:00,445.91,pending
5707,sample_value_5707,B,570.7,2025-01-04 23:06:00,649.22,active
5708,sample_value_5708,C,570.8000000000001,2025-01-04 23:07:00,496.96,inactive
5709,sample_value_5709,D,570.9,2025-01-04 23:08:00,36.14,pending
5710,sample_value_5710,E,571.0,2025-01-04 23:09:00,30.55,active
5711,sample_value_5711,A,571.1,2025-01-04 23:10:00,847.59,inactive
5712,sample_value_5712,B,571.2,2025-01-04 23:11:00,884.55,pending
5713,sample_value_5713,C,571.3000000000001,2025-01-04 23:12:00,583.09,active
5714,sample_value_5714,D,571.4,2025-01-04 23:13:00,874.02,inactive
5715,sample_value_5715,E,571.5,2025-01-04 23:14:00,506.69,pending
5716,sample_value_5716,A,571.6,2025-01-04 23:15:00,120.15,active
5717,sample_value_5717,B,571.7,2025-01-04 23:16:00,947.41,inactive
5718,sample_value_5718,C,571.8000000000001,2025-01-04 23:17:00,787.56,pending
5719,sample_value_5719,D,571.9,2025-01-04 23:18:00,248.37,active
5720,sample_value_5720,E,572.0,2025-01-04 23:19:00,529.58,inactive
5721,sample_value_5721,A,572.1,2025-01-04 23:20:00,61.42,pending
5722,sample_value_5722,B,572.2,2025-01-04 23:21:00,897.04,active
5723,sample_value_5723,C,572.3000000000001,2025-01-04 23:22:00,274.44,inactive
5724,sample_value_5724,D,572.4,2025-01-04 23:23:00,203.41,pending
5725,sample_value_5725,E,572.5,2025-01-04 23:24:00,732.67,active
5726,sample_value_5726,A,572.6,2025-01-04 23:25:00,932.34,inactive
5727,sample_value_5727,B,572.7,2025-01-04 23:26:00,864.81,pending
5728,sample_value_5728,C,572.8000000000001,2025-01-04 23:27:00,363.88,active
5729,sample_value_5729,D,572.9,2025-01-04 23:28:00,395.59,inactive
5730,sample_value_5730,E,573.0,2025-01-04 23:29:00,778.11,pending
5731,sample_value_5731,A,573.1,2025-01-04 23:30:00,825.43,active
5732,sample_value_5732,B,573.2,2025-01-04 23:31:00,365.4,inactive
5733,sample_value_5733,C,573.3000000000001,2025-01-04 23:32:00,399.8,pending
5734,sample_value_5734,D,573.4,2025-01-04 23:33:00,593.24,active
5735,sample_value_5735,E,573.5,2025-01-04 23:34:00,911.09,inactive
5736,sample_value_5736,A,573.6,2025-01-04 23:35:00,335.84,pending
5737,sample_value_5737,B,573.7,2025-01-04 23:36:00,124.39,active
5738,sample_value_5738,C,573.8000000000001,2025-01-04 23:37:00,801.69,inactive
5739,sample_value_5739,D,573.9,2025-01-04 23:38:00,661.81,pending
5740,sample_value_5740,E,574.0,2025-01-04 23:39:00,686.04,active
5741,sample_value_5741,A,574.1,2025-01-04 23:40:00,67.47,inactive
5742,sample_value_5742,B,574.2,2025-01-04 23:41:00,190.21,pending
5743,sample_value_5743,C,574.3000000000001,2025-01-04 23:42:00,41.24,active
5744,sample_value_5744,D,574.4,2025-01-04 23:43:00,910.37,inactive
5745,sample_value_5745,E,574.5,2025-01-04 23:44:00,62.37,pending
5746,sample_value_5746,A,574.6,2025-01-04 23:45:00,601.74,active
5747,sample_value_5747,B,574.7,2025-01-04 23:46:00,248.31,inactive
5748,sample_value_5748,C,574.8000000000001,2025-01-04 23:47:00,18.93,pending
5749,sample_value_5749,D,574.9,2025-01-04 23:48:00,266.33,active
5750,sample_value_5750,E,575.0,2025-01-04 23:49:00,985.73,inactive
5751,sample_value_5751,A,575.1,2025-01-04 23:50:00,948.1,pending
5752,sample_value_5752,B,575.2,2025-01-04 23:51:00,786.34,active
5753,sample_value_5753,C,575.3000000000001,2025-01-04 23:52:00,912.21,inactive
5754,sample_value_5754,D,575.4,2025-01-04 23:53:00,675.36,pending
5755,sample_value_5755,E,575.5,2025-01-04 23:54:00,159.08,active
5756,sample_value_5756,A,575.6,2025-01-04 23:55:00,430.19,inactive
5757,sample_value_5757,B,575.7,2025-01-04 23:56:00,63.78,pending
5758,sample_value_5758,C,575.8000000000001,2025-01-04 23:57:00,503.16,active
5759,sample_value_5759,D,575.9,2025-01-04 23:58:00,55.25,inactive
5760,sample_value_5760,E,576.0,2025-01-04 23:59:00,436.1,pending
5761,sample_value_5761,A,576.1,2025-01-05 00:00:00,186.29,active
5762,sample_value_5762,B,576.2,2025-01-05 00:01:00,724.19,inactive
5763,sample_value_5763,C,576.3000000000001,2025-01-05 00:02:00,400.33,pending
5764,sample_value_5764,D,576.4,2025-01-05 00:03:00,193.36,active
5765,sample_value_5765,E,576.5,2025-01-05 00:04:00,535.97,inactive
5766,sample_value_5766,A,576.6,2025-01-05 00:05:00,918.72,pending
5767,sample_value_5767,B,576.7,2025-01-05 00:06:00,222.97,active
5768,sample_value_5768,C,576.8000000000001,2025-01-05 00:07:00,442.99,inactive
5769,sample_value_5769,D,576.9,2025-01-05 00:08:00,308.8,pending
5770,sample_value_5770,E,577.0,2025-01-05 00:09:00,177.55,active
5771,sample_value_5771,A,577.1,2025-01-05 00:10:00,588.03,inactive
5772,sample_value_5772,B,577.2,2025-01-05 00:11:00,718.29,pending
5773,sample_value_5773,C,577.3000000000001,2025-01-05 00:12:00,319.44,active
5774,sample_value_5774,D,577.4,2025-01-05 00:13:00,631.18,inactive
5775,sample_value_5775,E,577.5,2025-01-05 00:14:00,157.61,pending
5776,sample_value_5776,A,577.6,2025-01-05 00:15:00,864.38,active
5777,sample_value_5777,B,577.7,2025-01-05 00:16:00,372.72,inactive
5778,sample_value_5778,C,577.8000000000001,2025-01-05 00:17:00,138.64,pending
5779,sample_value_5779,D,577.9,2025-01-05 00:18:00,687.97,active
5780,sample_value_5780,E,578.0,2025-01-05 00:19:00,119.59,inactive
5781,sample_value_5781,A,578.1,2025-01-05 00:20:00,697.16,pending
5782,sample_value_5782,B,578.2,2025-01-05 00:21:00,135.79,active
5783,sample_value_5783,C,578.3000000000001,2025-01-05 00:22:00,126.47,inactive
5784,sample_value_5784,D,578.4,2025-01-05 00:23:00,739.89,pending
5785,sample_value_5785,E,578.5,2025-01-05 00:24:00,469.24,active
5786,sample_value_5786,A,578.6,2025-01-05 00:25:00,247.69,inactive
5787,sample_value_5787,B,578.7,2025-01-05 00:26:00,402.01,pending
5788,sample_value_5788,C,578.8000000000001,2025-01-05 00:27:00,116.61,active
5789,sample_value_5789,D,578.9,2025-01-05 00:28:00,781.12,inactive
5790,sample_value_5790,E,579.0,2025-01-05 00:29:00,168.31,pending
5791,sample_value_5791,A,579.1,2025-01-05 00:30:00,682.44,active
5792,sample_value_5792,B,579.2,2025-01-05 00:31:00,234.46,inactive
5793,sample_value_5793,C,579.3000000000001,2025-01-05 00:32:00,662.54,pending
5794,sample_value_5794,D,579.4,2025-01-05 00:33:00,958.83,active
5795,sample_value_5795,E,579.5,2025-01-05 00:34:00,441.66,inactive
5796,sample_value_5796,A,579.6,2025-01-05 00:35:00,98.69,pending
5797,sample_value_5797,B,579.7,2025-01-05 00:36:00,38.41,active
5798,sample_value_5798,C,579.8000000000001,2025-01-05 00:37:00,549.77,inactive
5799,sample_value_5799,D,579.9,2025-01-05 00:38:00,447.78,pending
5800,sample_value_5800,E,580.0,2025-01-05 00:39:00,36.81,active
5801,sample_value_5801,A,580.1,2025-01-05 00:40:00,16.53,inactive
5802,sample_value_5802,B,580.2,2025-01-05 00:41:00,354.41,pending
5803,sample_value_5803,C,580.3000000000001,2025-01-05 00:42:00,842.81,active
5804,sample_value_5804,D,580.4,2025-01-05 00:43:00,569.56,inactive
5805,sample_value_5805,E,580.5,2025-01-05 00:44:00,773.7,pending
5806,sample_value_5806,A,580.6,2025-01-05 00:45:00,587.89,active
5807,sample_value_5807,B,580.7,2025-01-05 00:46:00,865.04,inactive
5808,sample_value_5808,C,580.8000000000001,2025-01-05 00:47:00,422.53,pending
5809,sample_value_5809,D,580.9,2025-01-05 00:48:00,734.87,active
5810,sample_value_5810,E,581.0,2025-01-05 00:49:00,63.48,inactive
5811,sample_value_5811,A,581.1,2025-01-05 00:50:00,89.59,pending
5812,sample_value_5812,B,581.2,2025-01-05 00:51:00,640.93,active
5813,sample_value_5813,C,581.3000000000001,2025-01-05 00:52:00,681.25,inactive
5814,sample_value_5814,D,581.4,2025-01-05 00:53:00,596.68,pending
5815,sample_value_5815,E,581.5,2025-01-05 00:54:00,346.98,active
5816,sample_value_5816,A,581.6,2025-01-05 00:55:00,518.61,inactive
5817,sample_value_5817,B,581.7,2025-01-05 00:56:00,934.55,pending
5818,sample_value_5818,C,581.8000000000001,2025-01-05 00:57:00,544.78,active
5819,sample_value_5819,D,581.9,2025-01-05 00:58:00,763.92,inactive
5820,sample_value_5820,E,582.0,2025-01-05 00:59:00,436.01,pending
5821,sample_value_5821,A,582.1,2025-01-05 01:00:00,635.98,active
5822,sample_value_5822,B,582.2,2025-01-05 01:01:00,37.08,inactive
5823,sample_value_5823,C,582.3000000000001,2025-01-05 01:02:00,36.85,pending
5824,sample_value_5824,D,582.4,2025-01-05 01:03:00,280.27,active
5825,sample_value_5825,E,582.5,2025-01-05 01:04:00,681.65,inactive
5826,sample_value_5826,A,582.6,2025-01-05 01:05:00,57.88,pending
5827,sample_value_5827,B,582.7,2025-01-05 01:06:00,44.76,active
5828,sample_value_5828,C,582.8000000000001,2025-01-05 01:07:00,707.4,inactive
5829,sample_value_5829,D,582.9,2025-01-05 01:08:00,774.42,pending
5830,sample_value_5830,E,583.0,2025-01-05 01:09:00,132.41,active
5831,sample_value_5831,A,583.1,2025-01-05 01:10:00,531.17,inactive
5832,sample_value_5832,B,583.2,2025-01-05 01:11:00,786.08,pending
5833,sample_value_5833,C,583.3000000000001,2025-01-05 01:12:00,583.33,active
5834,sample_value_5834,D,583.4,2025-01-05 01:13:00,927.95,inactive
5835,sample_value_5835,E,583.5,2025-01-05 01:14:00,290.16,pending
5836,sample_value_5836,A,583.6,2025-01-05 01:15:00,821.54,active
5837,sample_value_5837,B,583.7,2025-01-05 01:16:00,636.39,inactive
5838,sample_value_5838,C,583.8000000000001,2025-01-05 01:17:00,792.89,pending
5839,sample_value_5839,D,583.9,2025-01-05 01:18:00,339.83,active
5840,sample_value_5840,E,584.0,2025-01-05 01:19:00,825.13,inactive
5841,sample_value_5841,A,584.1,2025-01-05 01:20:00,338.15,pending
5842,sample_value_5842,B,584.2,2025-01-05 01:21:00,309.83,active
5843,sample_value_5843,C,584.3000000000001,2025-01-05 01:22:00,281.59,inactive
5844,sample_value_5844,D,584.4,2025-01-05 01:23:00,437.95,pending
5845,sample_value_5845,E,584.5,2025-01-05 01:24:00,996.49,active
5846,sample_value_5846,A,584.6,2025-01-05 01:25:00,533.11,inactive
5847,sample_value_5847,B,584.7,2025-01-05 01:26:00,501.28,pending
5848,sample_value_5848,C,584.8000000000001,2025-01-05 01:27:00,732.98,active
5849,sample_value_5849,D,584.9,2025-01-05 01:28:00,965.06,inactive
5850,sample_value_5850,E,585.0,2025-01-05 01:29:00,80.68,pending
5851,sample_value_5851,A,585.1,2025-01-05 01:30:00,138.58,active
5852,sample_value_5852,B,585.2,2025-01-05 01:31:00,607.93,inactive
5853,sample_value_5853,C,585.3000000000001,2025-01-05 01:32:00,40.69,pending
5854,sample_value_5854,D,585.4,2025-01-05 01:33:00,982.2,active
5855,sample_value_5855,E,585.5,2025-01-05 01:34:00,997.33,inactive
5856,sample_value_5856,A,585.6,2025-01-05 01:35:00,167.19,pending
5857,sample_value_5857,B,585.7,2025-01-05 01:36:00,244.8,active
5858,sample_value_5858,C,585.8000000000001,2025-01-05 01:37:00,30.73,inactive
5859,sample_value_5859,D,585.9,2025-01-05 01:38:00,530.6,pending
5860,sample_value_5860,E,586.0,2025-01-05 01:39:00,558.35,active
5861,sample_value_5861,A,586.1,2025-01-05 01:40:00,658.74,inactive
5862,sample_value_5862,B,586.2,2025-01-05 01:41:00,970.43,pending
5863,sample_value_5863,C,586.3000000000001,2025-01-05 01:42:00,742.66,active
5864,sample_value_5864,D,586.4,2025-01-05 01:43:00,421.66,inactive
5865,sample_value_5865,E,586.5,2025-01-05 01:44:00,595.93,pending
5866,sample_value_5866,A,586.6,2025-01-05 01:45:00,619.52,active
5867,sample_value_5867,B,586.7,2025-01-05 01:46:00,349.56,inactive
5868,sample_value_5868,C,586.8000000000001,2025-01-05 01:47:00,625.01,pending
5869,sample_value_5869,D,586.9,2025-01-05 01:48:00,719.38,active
5870,sample_value_5870,E,587.0,2025-01-05 01:49:00,498.39,inactive
5871,sample_value_5871,A,587.1,2025-01-05 01:50:00,540.89,pending
5872,sample_value_5872,B,587.2,2025-01-05 01:51:00,118.92,active
5873,sample_value_5873,C,587.3000000000001,2025-01-05 01:52:00,658.96,inactive
5874,sample_value_5874,D,587.4,2025-01-05 01:53:00,943.49,pending
5875,sample_value_5875,E,587.5,2025-01-05 01:54:00,875.54,active
5876,sample_value_5876,A,587.6,2025-01-05 01:55:00,398.38,inactive
5877,sample_value_5877,B,587.7,2025-01-05 01:56:00,637.52,pending
5878,sample_value_5878,C,587.8000000000001,2025-01-05 01:57:00,522.7,active
5879,sample_value_5879,D,587.9,2025-01-05 01:58:00,319.8,inactive
5880,sample_value_5880,E,588.0,2025-01-05 01:59:00,154.45,pending
5881,sample_value_5881,A,588.1,2025-01-05 02:00:00,506.79,active
5882,sample_value_5882,B,588.2,2025-01-05 02:01:00,294.58,inactive
5883,sample_value_5883,C,588.3000000000001,2025-01-05 02:02:00,105.51,pending
5884,sample_value_5884,D,588.4,2025-01-05 02:03:00,267.74,active
5885,sample_value_5885,E,588.5,2025-01-05 02:04:00,344.58,inactive
5886,sample_value_5886,A,588.6,2025-01-05 02:05:00,879.29,pending
5887,sample_value_5887,B,588.7,2025-01-05 02:06:00,537.61,active
5888,sample_value_5888,C,588.8000000000001,2025-01-05 02:07:00,322.51,inactive
5889,sample_value_5889,D,588.9,2025-01-05 02:08:00,532.66,pending
5890,sample_value_5890,E,589.0,2025-01-05 02:09:00,617.13,active
5891,sample_value_5891,A,589.1,2025-01-05 02:10:00,348.64,inactive
5892,sample_value_5892,B,589.2,2025-01-05 02:11:00,366.03,pending
5893,sample_value_5893,C,589.3000000000001,2025-01-05 02:12:00,754.72,active
5894,sample_value_5894,D,589.4,2025-01-05 02:13:00,517.79,inactive
5895,sample_value_5895,E,589.5,2025-01-05 02:14:00,606.9,pending
5896,sample_value_5896,A,589.6,2025-01-05 02:15:00,69.36,active
5897,sample_value_5897,B,589.7,2025-01-05 02:16:00,85.9,inactive
5898,sample_value_5898,C,589.8000000000001,2025-01-05 02:17:00,114.01,pending
5899,sample_value_5899,D,589.9,2025-01-05 02:18:00,747.27,active
5900,sample_value_5900,E,590.0,2025-01-05 02:19:00,390.91,inactive
5901,sample_value_5901,A,590.1,2025-01-05 02:20:00,555.62,pending
5902,sample_value_5902,B,590.2,2025-01-05 02:21:00,824.05,active
5903,sample_value_5903,C,590.3000000000001,2025-01-05 02:22:00,46.99,inactive
5904,sample_value_5904,D,590.4,2025-01-05 02:23:00,40.12,pending
5905,sample_value_5905,E,590.5,2025-01-05 02:24:00,41.01,active
5906,sample_value_5906,A,590.6,2025-01-05 02:25:00,760.25,inactive
5907,sample_value_5907,B,590.7,2025-01-05 02:26:00,957.42,pending
5908,sample_value_5908,C,590.8000000000001,2025-01-05 02:27:00,669.99,active
5909,sample_value_5909,D,590.9,2025-01-05 02:28:00,648.75,inactive
5910,sample_value_5910,E,591.0,2025-01-05 02:29:00,734.4,pending
5911,sample_value_5911,A,591.1,2025-01-05 02:30:00,871.74,active
5912,sample_value_5912,B,591.2,2025-01-05 02:31:00,867.05,inactive
5913,sample_value_5913,C,591.3000000000001,2025-01-05 02:32:00,429.47,pending
5914,sample_value_5914,D,591.4,2025-01-05 02:33:00,421.85,active
5915,sample_value_5915,E,591.5,2025-01-05 02:34:00,680.67,inactive
5916,sample_value_5916,A,591.6,2025-01-05 02:35:00,465.4,pending
5917,sample_value_5917,B,591.7,2025-01-05 02:36:00,682.34,active
5918,sample_value_5918,C,591.8000000000001,2025-01-05 02:37:00,13.96,inactive
5919,sample_value_5919,D,591.9,2025-01-05 02:38:00,600.91,pending
5920,sample_value_5920,E,592.0,2025-01-05 02:39:00,399.1,active
5921,sample_value_5921,A,592.1,2025-01-05 02:40:00,183.79,inactive
5922,sample_value_5922,B,592.2,2025-01-05 02:41:00,671.93,pending
5923,sample_value_5923,C,592.3000000000001,2025-01-05 02:42:00,894.53,active
5924,sample_value_5924,D,592.4,2025-01-05 02:43:00,926.77,inactive
5925,sample_value_5925,E,592.5,2025-01-05 02:44:00,805.89,pending
5926,sample_value_5926,A,592.6,2025-01-05 02:45:00,253.27,active
5927,sample_value_5927,B,592.7,2025-01-05 02:46:00,427.46,inactive
5928,sample_value_5928,C,592.8000000000001,2025-01-05 02:47:00,993.65,pending
5929,sample_value_5929,D,592.9,2025-01-05 02:48:00,510.85,active
5930,sample_value_5930,E,593.0,2025-01-05 02:49:00,922.34,inactive
5931,sample_value_5931,A,593.1,2025-01-05 02:50:00,67.3,pending
5932,sample_value_5932,B,593.2,2025-01-05 02:51:00,543.72,active
5933,sample_value_5933,C,593.3000000000001,2025-01-05 02:52:00,160.43,inactive
5934,sample_value_5934,D,593.4,2025-01-05 02:53:00,484.22,pending
5935,sample_value_5935,E,593.5,2025-01-05 02:54:00,813.63,active
5936,sample_value_5936,A,593.6,2025-01-05 02:55:00,135.54,inactive
5937,sample_value_5937,B,593.7,2025-01-05 02:56:00,959.59,pending
5938,sample_value_5938,C,593.8000000000001,2025-01-05 02:57:00,601.81,active
5939,sample_value_5939,D,593.9,2025-01-05 02:58:00,953.96,inactive
5940,sample_value_5940,E,594.0,2025-01-05 02:59:00,454.6,pending
5941,sample_value_5941,A,594.1,2025-01-05 03:00:00,154.54,active
5942,sample_value_5942,B,594.2,2025-01-05 03:01:00,421.6,inactive
5943,sample_value_5943,C,594.3000000000001,2025-01-05 03:02:00,782.86,pending
5944,sample_value_5944,D,594.4,2025-01-05 03:03:00,785.59,active
5945,sample_value_5945,E,594.5,2025-01-05 03:04:00,279.11,inactive
5946,sample_value_5946,A,594.6,2025-01-05 03:05:00,195.34,pending
5947,sample_value_5947,B,594.7,2025-01-05 03:06:00,693.68,active
5948,sample_value_5948,C,594.8000000000001,2025-01-05 03:07:00,913.75,inactive
5949,sample_value_5949,D,594.9,2025-01-05 03:08:00,79.83,pending
5950,sample_value_5950,E,595.0,2025-01-05 03:09:00,605.45,active
5951,sample_value_5951,A,595.1,2025-01-05 03:10:00,935.24,inactive
5952,sample_value_5952,B,595.2,2025-01-05 03:11:00,585.75,pending
5953,sample_value_5953,C,595.3000000000001,2025-01-05 03:12:00,965.63,active
5954,sample_value_5954,D,595.4,2025-01-05 03:13:00,895.6,inactive
5955,sample_value_5955,E,595.5,2025-01-05 03:14:00,165.44,pending
5956,sample_value_5956,A,595.6,2025-01-05 03:15:00,240.75,active
5957,sample_value_5957,B,595.7,2025-01-05 03:16:00,621.43,inactive
5958,sample_value_5958,C,595.8000000000001,2025-01-05 03:17:00,265.97,pending
5959,sample_value_5959,D,595.9,2025-01-05 03:18:00,221.36,active
5960,sample_value_5960,E,596.0,2025-01-05 03:19:00,891.79,inactive
5961,sample_value_5961,A,596.1,2025-01-05 03:20:00,496.46,pending
5962,sample_value_5962,B,596.2,2025-01-05 03:21:00,295.64,active
5963,sample_value_5963,C,596.3000000000001,2025-01-05 03:22:00,186.15,inactive
5964,sample_value_5964,D,596.4,2025-01-05 03:23:00,183.59,pending
5965,sample_value_5965,E,596.5,2025-01-05 03:24:00,31.65,active
5966,sample_value_5966,A,596.6,2025-01-05 03:25:00,465.24,inactive
5967,sample_value_5967,B,596.7,2025-01-05 03:26:00,28.2,pending
5968,sample_value_5968,C,596.8000000000001,2025-01-05 03:27:00,442.62,active
5969,sample_value_5969,D,596.9,2025-01-05 03:28:00,950.66,inactive
5970,sample_value_5970,E,597.0,2025-01-05 03:29:00,534.2,pending
5971,sample_value_5971,A,597.1,2025-01-05 03:30:00,839.84,active
5972,sample_value_5972,B,597.2,2025-01-05 03:31:00,557.63,inactive
5973,sample_value_5973,C,597.3000000000001,2025-01-05 03:32:00,79.78,pending
5974,sample_value_5974,D,597.4,2025-01-05 03:33:00,477.23,active
5975,sample_value_5975,E,597.5,2025-01-05 03:34:00,583.46,inactive
5976,sample_value_5976,A,597.6,2025-01-05 03:35:00,380.11,pending
5977,sample_value_5977,B,597.7,2025-01-05 03:36:00,593.19,active
5978,sample_value_5978,C,597.8000000000001,2025-01-05 03:37:00,180.63,inactive
5979,sample_value_5979,D,597.9,2025-01-05 03:38:00,431.25,pending
5980,sample_value_5980,E,598.0,2025-01-05 03:39:00,884.29,active
5981,sample_value_5981,A,598.1,2025-01-05 03:40:00,695.92,inactive
5982,sample_value_5982,B,598.2,2025-01-05 03:41:00,831.12,pending
5983,sample_value_5983,C,598.3000000000001,2025-01-05 03:42:00,233.83,active
5984,sample_value_5984,D,598.4,2025-01-05 03:43:00,427.61,inactive
5985,sample_value_5985,E,598.5,2025-01-05 03:44:00,345.45,pending
5986,sample_value_5986,A,598.6,2025-01-05 03:45:00,353.26,active
5987,sample_value_5987,B,598.7,2025-01-05 03:46:00,902.17,inactive
5988,sample_value_5988,C,598.8000000000001,2025-01-05 03:47:00,987.34,pending
5989,sample_value_5989,D,598.9,2025-01-05 03:48:00,599.22,active
5990,sample_value_5990,E,599.0,2025-01-05 03:49:00,756.74,inactive
5991,sample_value_5991,A,599.1,2025-01-05 03:50:00,384.98,pending
5992,sample_value_5992,B,599.2,2025-01-05 03:51:00,956.23,active
5993,sample_value_5993,C,599.3000000000001,2025-01-05 03:52:00,711.42,inactive
5994,sample_value_5994,D,599.4,2025-01-05 03:53:00,931.15,pending
5995,sample_value_5995,E,599.5,2025-01-05 03:54:00,582.15,active
5996,sample_value_5996,A,599.6,2025-01-05 03:55:00,167.46,inactive
5997,sample_value_5997,B,599.7,2025-01-05 03:56:00,871.2,pending
5998,sample_value_5998,C,599.8000000000001,2025-01-05 03:57:00,886.64,active
5999,sample_value_5999,D,599.9,2025-01-05 03:58:00,889.98,inactive
6000,sample_value_6000,E,600.0,2025-01-05 03:59:00,187.49,pending
6001,sample_value_6001,A,600.1,2025-01-05 04:00:00,693.24,active
6002,sample_value_6002,B,600.2,2025-01-05 04:01:00,479.32,inactive
6003,sample_value_6003,C,600.3000000000001,2025-01-05 04:02:00,413.36,pending
6004,sample_value_6004,D,600.4,2025-01-05 04:03:00,251.19,active
6005,sample_value_6005,E,600.5,2025-01-05 04:04:00,398.51,inactive
6006,sample_value_6006,A,600.6,2025-01-05 04:05:00,506.17,pending
6007,sample_value_6007,B,600.7,2025-01-05 04:06:00,291.29,active
6008,sample_value_6008,C,600.8000000000001,2025-01-05 04:07:00,706.46,inactive
6009,sample_value_6009,D,600.9,2025-01-05 04:08:00,194.93,pending
6010,sample_value_6010,E,601.0,2025-01-05 04:09:00,930.39,active
6011,sample_value_6011,A,601.1,2025-01-05 04:10:00,114.27,inactive
6012,sample_value_6012,B,601.2,2025-01-05 04:11:00,452.64,pending
6013,sample_value_6013,C,601.3000000000001,2025-01-05 04:12:00,359.88,active
6014,sample_value_6014,D,601.4,2025-01-05 04:13:00,922.51,inactive
6015,sample_value_6015,E,601.5,2025-01-05 04:14:00,833.04,pending
6016,sample_value_6016,A,601.6,2025-01-05 04:15:00,719.77,active
6017,sample_value_6017,B,601.7,2025-01-05 04:16:00,634.28,inactive
6018,sample_value_6018,C,601.8000000000001,2025-01-05 04:17:00,732.92,pending
6019,sample_value_6019,D,601.9,2025-01-05 04:18:00,786.29,active
6020,sample_value_6020,E,602.0,2025-01-05 04:19:00,157.41,inactive
6021,sample_value_6021,A,602.1,2025-01-05 04:20:00,550.41,pending
6022,sample_value_6022,B,602.2,2025-01-05 04:21:00,902.73,active
6023,sample_value_6023,C,602.3000000000001,2025-01-05 04:22:00,128.91,inactive
6024,sample_value_6024,D,602.4,2025-01-05 04:23:00,714.98,pending
6025,sample_value_6025,E,602.5,2025-01-05 04:24:00,27.64,active
6026,sample_value_6026,A,602.6,2025-01-05 04:25:00,24.18,inactive
6027,sample_value_6027,B,602.7,2025-01-05 04:26:00,94.22,pending
6028,sample_value_6028,C,602.8000000000001,2025-01-05 04:27:00,547.55,active
6029,sample_value_6029,D,602.9,2025-01-05 04:28:00,822.79,inactive
6030,sample_value_6030,E,603.0,2025-01-05 04:29:00,109.16,pending
6031,sample_value_6031,A,603.1,2025-01-05 04:30:00,944.59,active
6032,sample_value_6032,B,603.2,2025-01-05 04:31:00,357.83,inactive
6033,sample_value_6033,C,603.3000000000001,2025-01-05 04:32:00,402.71,pending
6034,sample_value_6034,D,603.4,2025-01-05 04:33:00,378.61,active
6035,sample_value_6035,E,603.5,2025-01-05 04:34:00,826.61,inactive
6036,sample_value_6036,A,603.6,2025-01-05 04:35:00,717.98,pending
6037,sample_value_6037,B,603.7,2025-01-05 04:36:00,632.95,active
6038,sample_value_6038,C,603.8000000000001,2025-01-05 04:37:00,584.59,inactive
6039,sample_value_6039,D,603.9,2025-01-05 04:38:00,730.51,pending
6040,sample_value_6040,E,604.0,2025-01-05 04:39:00,846.02,active
6041,sample_value_6041,A,604.1,2025-01-05 04:40:00,123.92,inactive
6042,sample_value_6042,B,604.2,2025-01-05 04:41:00,213.8,pending
6043,sample_value_6043,C,604.3000000000001,2025-01-05 04:42:00,798.09,active
6044,sample_value_6044,D,604.4,2025-01-05 04:43:00,971.34,inactive
6045,sample_value_6045,E,604.5,2025-01-05 04:44:00,701.44,pending
6046,sample_value_6046,A,604.6,2025-01-05 04:45:00,948.25,active
